Source;Target;Weight;Year
Uchoa Maia Rodrigues, D.C.;Torres, R.D.S.;1;2019
Moura, F.A.;Cunha, S.A.;1;2019
Moura, F.A.;Torres, R.D.S.;1;2019
Cunha, S.A.;Torres, R.D.S.;1;2019
Leyva, R.;Santos, G.;1;2019
Leyva, R.;Rocha, A.;1;2019
Leyva, R.;Sanchez, V.;1;2019
Leyva, R.;Li, C.-T.;1;2019
Santos, G.;Rocha, A.;1;2019
Santos, G.;Sanchez, V.;1;2019
Santos, G.;Li, C.-T.;1;2019
Rocha, A.;Sanchez, V.;1;2019
Rocha, A.;Li, C.-T.;1;2019
Sanchez, V.;Li, C.-T.;1;2019
Lopes Rettore, P.H.;Rigolin Lopes, R.F.;1;2019
Lopes Rettore, P.H.;Maia, G.;1;2019
Lopes Rettore, P.H.;Aparecido Villas, L.;1;2019
Lopes Rettore, P.H.;Ferreira Loureiro, A.A.;1;2019
Rigolin Lopes, R.F.;Maia, G.;1;2019
Rigolin Lopes, R.F.;Aparecido Villas, L.;1;2019
Rigolin Lopes, R.F.;Ferreira Loureiro, A.A.;1;2019
Maia, G.;Aparecido Villas, L.;1;2019
Maia, G.;Ferreira Loureiro, A.A.;1;2019
Aparecido Villas, L.;Ferreira Loureiro, A.A.;1;2019
Pires, R.;Avila, S.;1;2019
Pires, R.;Wainer, J.;1;2019
Pires, R.;Abramoff, M.D.;1;2019
Pires, R.;Rocha, A.;1;2019
Avila, S.;Wainer, J.;1;2019
Avila, S.;Abramoff, M.D.;1;2019
Avila, S.;Rocha, A.;4;2018
Wainer, J.;Abramoff, M.D.;1;2019
Wainer, J.;Rocha, A.;1;2019
Abramoff, M.D.;Rocha, A.;1;2019
Yamashita, A.Y.;Falcão, A.X.;1;2019
Yamashita, A.Y.;Leite, N.J.;1;2019
Falcão, A.X.;Leite, N.J.;1;2019
Oliveira, A.;Oakley, E.;1;2019
Oliveira, A.;da Silva Torres, R.;1;2019
Oakley, E.;da Silva Torres, R.;1;2019
Oakley, E.;Rocha, A.;1;2019
da Silva Torres, R.;Rocha, A.;1;2019
Fernandes, C.G.;Ferreira, C.E.;1;2019
Fernandes, C.G.;Miyazawa, F.K.;1;2019
Fernandes, C.G.;Wakabayashi, Y.;1;2019
Ferreira, C.E.;Miyazawa, F.K.;1;2019
Ferreira, C.E.;Wakabayashi, Y.;1;2019
Miyazawa, F.K.;Wakabayashi, Y.;2;2018
Cordeiro, R.A.;Victorino, A.C.;1;2019
Cordeiro, R.A.;Azinheira, J.R.;1;2019
Cordeiro, R.A.;De Paiva, E.C.;1;2019
Cordeiro, R.A.;Bueno, S.S.;1;2019
Victorino, A.C.;Azinheira, J.R.;1;2019
Victorino, A.C.;De Paiva, E.C.;1;2019
Victorino, A.C.;Bueno, S.S.;1;2019
Azinheira, J.R.;De Paiva, E.C.;1;2019
Azinheira, J.R.;Bueno, S.S.;1;2019
De Paiva, E.C.;Bueno, S.S.;1;2019
Sierra, D.;Briceño, J.;1;2019
Sierra, D.;Buitrago, H.;1;2019
Sierra, D.;Montecchi, L.;1;2019
Sierra, D.;Mura, I.;1;2019
Briceño, J.;Buitrago, H.;1;2019
Briceño, J.;Montecchi, L.;1;2019
Briceño, J.;Mura, I.;1;2019
Buitrago, H.;Montecchi, L.;1;2019
Buitrago, H.;Mura, I.;1;2019
Montecchi, L.;Mura, I.;1;2019
Ramirez, J.L.;Tiol, J.P.;1;2019
Ramirez, J.L.;Deotti, D.;1;2019
Ramirez, J.L.;Fruett, F.;3;2017
Tiol, J.P.;Deotti, D.;1;2019
Tiol, J.P.;Fruett, F.;1;2019
Deotti, D.;Fruett, F.;1;2019
Bharati, A.;Moreira, D.;3;2018
Bharati, A.;Brogan, J.;3;2018
Bharati, A.;Rocha, A.;5;2018
Bharati, A.;Scheirer, W.J.;2;2018
Moreira, D.;Brogan, J.;1;2019
Moreira, D.;Rocha, A.;4;2018
Moreira, D.;Scheirer, W.J.;1;2019
Brogan, J.;Rocha, A.;3;2018
Brogan, J.;Scheirer, W.J.;2;2018
Rocha, A.;Scheirer, W.J.;2;2018
Fujiwara, E.;Wu, Y.T.;5;2018
Fujiwara, E.;Silva, L.E.;1;2019
Fujiwara, E.;Aristilde, S.;1;2019
Fujiwara, E.;Cordeiro, C.M.B.;2;2019
Wu, Y.T.;Silva, L.E.;1;2019
Wu, Y.T.;Aristilde, S.;1;2019
Wu, Y.T.;Cordeiro, C.M.B.;2;2019
Silva, L.E.;Aristilde, S.;1;2019
Silva, L.E.;Cordeiro, C.M.B.;1;2019
Aristilde, S.;Cordeiro, C.M.B.;2;2019
Fujiwara, E.;Gomes, M.K.;3;2019
Fujiwara, E.;Silva, W.H.A.;1;2019
Fujiwara, E.;Suzuki, C.K.;6;2017
Wu, Y.T.;Gomes, M.K.;1;2019
Wu, Y.T.;Silva, W.H.A.;1;2019
Wu, Y.T.;Suzuki, C.K.;3;2018
Gomes, M.K.;Silva, W.H.A.;1;2019
Gomes, M.K.;Suzuki, C.K.;3;2019
Silva, W.H.A.;Suzuki, C.K.;1;2019
Mortatti, M.;Yviquel, H.;1;2019
Mortatti, M.;Araujo, G.;1;2019
Yviquel, H.;Araujo, G.;2;2018
Campos De Oliveira, F.M.;Borin, E.;1;2019
Mattos, L.;Cesar, D.;1;2019
Mattos, L.;Salamanca, J.;1;2019
Mattos, L.;Pereira, M.;1;2019
Mattos, L.;Araujo, G.;1;2019
Cesar, D.;Salamanca, J.;1;2019
Cesar, D.;Pereira, M.;1;2019
Cesar, D.;Araujo, G.;1;2019
Salamanca, J.;Pereira, M.;1;2019
Salamanca, J.;Araujo, G.;2;2018
Felzmann, I.B.;Susin, M.M.;1;2019
Felzmann, I.B.;Duenha, L.;1;2019
Felzmann, I.B.;Azevedo, R.;1;2019
Felzmann, I.B.;Wanner, L.F.;1;2019
Susin, M.M.;Duenha, L.;1;2019
Susin, M.M.;Azevedo, R.;1;2019
Susin, M.M.;Wanner, L.F.;2;2017
Duenha, L.;Azevedo, R.;3;2017
Duenha, L.;Wanner, L.F.;1;2019
Azevedo, R.;Wanner, L.F.;1;2019
Oliveira, H.M.N.S.;da Fonseca, N.L.S.;1;2019
Pereira, L.A.M.;Papa, J.P.;1;2019
Pereira, L.A.M.;Coelho, A.L.V.;1;2019
Pereira, L.A.M.;Pereira, D.R.;1;2019
Pereira, L.A.M.;de Albuquerque, V.H.C.;1;2019
Papa, J.P.;Coelho, A.L.V.;1;2019
Papa, J.P.;Pereira, D.R.;1;2019
Papa, J.P.;de Albuquerque, V.H.C.;1;2019
Coelho, A.L.V.;Pereira, D.R.;1;2019
Coelho, A.L.V.;de Albuquerque, V.H.C.;1;2019
Pereira, D.R.;de Albuquerque, V.H.C.;1;2019
Pisani, F.;do Rosario, V.M.;1;2019
Pisani, F.;Borin, E.;6;2017
do Rosario, V.M.;Borin, E.;1;2019
De Carvalho, J.P.L.;Araujo, G.;1;2019
