Source;Target;Weight;Year
Nöth, E.;Vann, A.;1;2017
Nöth, E.;Vogler, N.;1;2017
Rudzicz, F.;Vann, A.;1;2017
Rudzicz, F.;Vogler, N.;1;2017
Vann, A.;Vogler, N.;1;2017
López, J.D.;Sucerquia, A.;2;2015
López, J.D.;Barnes, G.;1;2017
Sucerquia, A.;Barnes, G.;1;2017
Ruiz, F.A.;Isaza, C.V.;1;2017
Ruiz, F.A.;Agudelo, A.F.;1;2017
Ruiz, F.A.;Agudelo, J.R.;1;2017
Isaza, C.V.;Agudelo, A.F.;1;2017
Isaza, C.V.;Agudelo, J.R.;1;2017
Agudelo, A.F.;Agudelo, J.R.;1;2017
Quintero-Zea, A.;Calvache, M.R.;2;2017
Quintero-Zea, A.;Orrego, S.T.;2;2017
Quintero-Zea, A.;Orrego, N.T.;2;2017
Calvache, M.R.;Orrego, S.T.;2;2017
Calvache, M.R.;Orrego, N.T.;2;2017
Calvache, M.R.;López, J.D.;2;2017
Orrego, S.T.;Orrego, N.T.;2;2017
Orrego, S.T.;López, J.D.;2;2017
Orrego, N.T.;López, J.D.;2;2017
Jatoi, M.A.;Kamel, N.;1;2017
Jatoi, M.A.;López, J.D.;1;2017
Jatoi, M.A.;Faye, I.;1;2017
Jatoi, M.A.;Malik, A.S.;1;2017
Kamel, N.;López, J.D.;1;2017
Kamel, N.;Faye, I.;1;2017
Kamel, N.;Malik, A.S.;1;2017
López, J.D.;Faye, I.;1;2017
López, J.D.;Malik, A.S.;1;2017
Faye, I.;Malik, A.S.;1;2017
Klumpp, P.;Vásquez-Correa, J.C.;1;2017
Klumpp, P.;Nöth, E.;2;2017
Duque-Muñoz, L.;Vargas-Bonilla, J.F.;1;2017
Duque-Muñoz, L.;López, J.D.;2;2015
Martinez-Vargas, J.D.;Vargas-Bonilla, J.F.;1;2017
Martinez-Vargas, J.D.;López, J.D.;1;2017
Castellanos-Dominguez, G.;Vargas-Bonilla, J.F.;1;2017
Castellanos-Dominguez, G.;López, J.D.;1;2017
Vargas-Bonilla, J.F.;López, J.D.;1;2017
Klumpp, P.;Janu, T.;1;2017
Janu, T.;Arias-Vergara, T.;1;2017
Janu, T.;Orozco-Arroyave, J.R.;1;2017
Janu, T.;Nöth, E.;1;2017
Vásquez-Correa, J.C.;Castrillón, R.;1;2017
Castrillón, R.;Arias-Vergara, T.;1;2017
Castrillón, R.;Nöth, E.;1;2017
Garcia, N.;Dehak, N.;2;2017
Vásquez-Correa, J.C.;Dehak, N.;1;2017
Dehak, N.;Nöth, E.;2;2017
Jiménez-Monsalve, J.C.;Vásquez-Correa, J.C.;1;2017
Jiménez-Monsalve, J.C.;Orozco-Arroyave, J.R.;1;2017
Jiménez-Monsalve, J.C.;Gomez-Vilda, P.;1;2017
Vásquez-Correa, J.C.;Gomez-Vilda, P.;1;2017
Orozco-Arroyave, J.R.;Gomez-Vilda, P.;1;2017
Martinez-Vargas, J.D.;Rendón-Castrillón, F.;1;2017
Martinez-Vargas, J.D.;Ovalle-Martínez, D.;1;2017
Lopez, J.D.;Rendón-Castrillón, F.;1;2017
Lopez, J.D.;Ovalle-Martínez, D.;1;2017
Rendón-Castrillón, F.;Castellanos-Dominguez, G.;1;2017
Rendón-Castrillón, F.;Ovalle-Martínez, D.;1;2017
Castellanos-Dominguez, G.;Ovalle-Martínez, D.;1;2017
Kacha, A.;Grenez, F.;1;2017
Kacha, A.;Orozco-Arroyave, J.R.;1;2017
Kacha, A.;Schoentgen, J.;1;2017
Grenez, F.;Orozco-Arroyave, J.R.;1;2017
Grenez, F.;Schoentgen, J.;1;2017
Orozco-Arroyave, J.R.;Schoentgen, J.;1;2017
Garcia, N.;D'Haro, L.F.;1;2017
Orozco-Arroyave, J.R.;D'Haro, L.F.;1;2017
D'Haro, L.F.;Dehak, N.;1;2017
D'Haro, L.F.;Nöth, E.;1;2017
Galaz, Z.;Mzourek, Z.;1;2016
Galaz, Z.;Mekyska, J.;1;2016
Galaz, Z.;Orozco-Arroyave, J.R.;1;2016
Galaz, Z.;Daoudi, K.;1;2016
Mzourek, Z.;Mekyska, J.;1;2016
Mzourek, Z.;Orozco-Arroyave, J.R.;1;2016
Mzourek, Z.;Daoudi, K.;1;2016
Mekyska, J.;Orozco-Arroyave, J.R.;1;2016
Mekyska, J.;Daoudi, K.;1;2016
Orozco-Arroyave, J.R.;Daoudi, K.;1;2016
Garcia, N.;Arias-Vergara, T.;1;2016
Garcia, N.;Vargas-Bonilla, J.F.;1;2016
Arias-Vergara, T.;Vargas-Bonilla, J.F.;2;2016
Duque-Munoz, L.;Vargas, F.;1;2016
Duque-Munoz, L.;Lopez, J.D.;1;2016
Vargas, F.;Lopez, J.D.;2;2016
Sucerquia, A.;Vargas, F.;2;2015
Orozco-Arroyave, J.R.;Vdsquez-Correa, J.C.;1;2016
Orozco-Arroyave, J.R.;Honig, F.;1;2016
Orozco-Arroyave, J.R.;Rusz, J.;2;2015
Vdsquez-Correa, J.C.;Honig, F.;1;2016
Vdsquez-Correa, J.C.;Rusz, J.;1;2016
Vdsquez-Correa, J.C.;Noth, E.;1;2016
Honig, F.;Rusz, J.;1;2016
Honig, F.;Noth, E.;1;2016
Rusz, J.;Noth, E.;1;2016
Palma, C.;Salazar, A.;3;2015
Palma, C.;Vargas, F.;3;2015
Belalcázar-Bolaños, E.A.;Orozco-Arroyave, J.R.;1;2016
Belalcázar-Bolaños, E.A.;Vargas-Bonilla, J.F.;1;2016
Belalcázar-Bolaños, E.A.;Haderlein, T.;1;2016
Belalcázar-Bolaños, E.A.;Nöth, E.;1;2016
Orozco-Arroyave, J.R.;Haderlein, T.;2;2015
Vargas-Bonilla, J.F.;Haderlein, T.;1;2016
Haderlein, T.;Nöth, E.;2;2015
Gomez, A.;Diez, G.;1;2016
Gomez, A.;Diaz, A.;1;2016
Diez, G.;Diaz, A.;1;2016
Salazar, A.;Diaz, A.;1;2016
Vásquez-Correa, J.C.;Arias-Londoño, J.D.;4;2015
Orozco-Arroyave, J.R.;Arias-Londoño, J.D.;10;2015
Arias-Londoño, J.D.;Vargas-Bonilla, J.F.;5;2015
Arias-Londoño, J.D.;Nöth, E.;7;2015
Vasquez-Correa, J.C.;Vargas-Bonilla, J.F.;1;2016
Vasquez-Correa, J.C.;Nöth, E.;1;2016
Fernández, J.D.;Hurtado, M.V.;1;2016
Fernández, J.D.;Garrido, J.L.;1;2016
Fernández, J.D.;Noguera, M.;1;2016
Fernández, J.D.;Duitama, J.F.;1;2016
Hurtado, M.V.;Garrido, J.L.;1;2016
Hurtado, M.V.;Noguera, M.;1;2016
Hurtado, M.V.;Duitama, J.F.;1;2016
Garrido, J.L.;Noguera, M.;1;2016
Garrido, J.L.;Duitama, J.F.;1;2016
Noguera, M.;Duitama, J.F.;1;2016
Hemmerling, D.;Orozco-Arroyave, J.R.;1;2016
Hemmerling, D.;Skalski, A.;1;2016
Hemmerling, D.;Gajda, J.;1;2016
Hemmerling, D.;Nöth, E.;1;2016
Orozco-Arroyave, J.R.;Skalski, A.;1;2016
Orozco-Arroyave, J.R.;Gajda, J.;1;2016
Skalski, A.;Gajda, J.;1;2016
Skalski, A.;Nöth, E.;1;2016
Gajda, J.;Nöth, E.;1;2016
López, J.D.;Vargas, F.;1;2015
Sucerquia, A.;Duque-Muñoz, L.;1;2015
Duque-Muñoz, L.;Vargas, F.;1;2015
Orozco-Arroyave, J.R.;Hönig, F.;4;2015
Hönig, F.;Arias-Londoño, J.D.;3;2015
Hönig, F.;Vargas-Bonilla, J.F.;1;2015
Hönig, F.;Nöth, E.;4;2015
García, N.;Vásquez-Correa, J.C.;2;2015
García, N.;Arias-Londono, J.D.;1;2015
García, N.;Várgas-Bonilla, J.F.;2;2015
García, N.;Orozco-Arroyave, J.R.;3;2015
Vásquez-Correa, J.C.;Arias-Londono, J.D.;1;2015
Vásquez-Correa, J.C.;Várgas-Bonilla, J.F.;2;2015
Arias-Londono, J.D.;Várgas-Bonilla, J.F.;1;2015
Arias-Londono, J.D.;Orozco-Arroyave, J.R.;2;2015
Várgas-Bonilla, J.F.;Orozco-Arroyave, J.R.;2;2015
Vega-Escobar, L.;Castro-Ospina, A.E.;1;2015
Vega-Escobar, L.;Duque-Munoz, L.;1;2015
Castro-Ospina, A.E.;Duque-Munoz, L.;1;2015
Villa-Cañas, T.;Arias-Londoño, J.D.;3;2015
Villa-Cañas, T.;Vargas-Bonilla, J.F.;3;2015
Villa-Cañas, T.;Orozco-Arroyave, J.R.;3;2015
Belalcazar-Bolanos, E.A.;Arias-Londono, J.D.;1;2015
Belalcazar-Bolanos, E.A.;Vargas-Bonilla, J.F.;1;2015
Belalcazar-Bolanos, E.A.;Orozco-Arroyave, J.R.;1;2015
Arias-Londono, J.D.;Vargas-Bonilla, J.F.;1;2015
Orozco-Arroyave, J.R.;Belalcazar-Bolaños, E.A.;1;2015
Belalcazar-Bolaños, E.A.;Arias-Londoño, J.D.;1;2015
Belalcazar-Bolaños, E.A.;Hönig, F.;1;2015
Belalcazar-Bolaños, E.A.;Nöth, E.;1;2015
García, N.;Arias-Londoño, J.D.;1;2015
Várgas-Bonilla, J.F.;Arias-Londoño, J.D.;1;2015
Gómez, A.;Díez, G.;1;2015
Gómez, A.;Giraldo, J.;1;2015
Gómez, A.;Salazar, A.;1;2015
Gómez, A.;Daza, J.M.;1;2015
Díez, G.;Giraldo, J.;1;2015
Díez, G.;Salazar, A.;1;2015
Díez, G.;Daza, J.M.;1;2015
Giraldo, J.;Salazar, A.;1;2015
Giraldo, J.;Daza, J.M.;1;2015
Salazar, A.;Daza, J.M.;1;2015
García, N.;Vargas-Bonilla, J.F.;1;2015
García, N.;Nöth, E.;1;2015
Ossa, A.;Borrego, C.;1;2015
Ossa, A.;Trujillo, M.;1;2015
Ossa, A.;Lopez, J.D.;1;2015
Borrego, C.;Trujillo, M.;1;2015
Borrego, C.;Lopez, J.D.;1;2015
Trujillo, M.;Lopez, J.D.;1;2015
Collazos-Huertas, D.F.;Álvarez-Meza, A.M.;1;2015
Collazos-Huertas, D.F.;Gaviria-Gómez, N.;1;2015
Collazos-Huertas, D.F.;Castellanos-Dominguez, G.;1;2015
Álvarez-Meza, A.M.;Gaviria-Gómez, N.;1;2015
Álvarez-Meza, A.M.;Castellanos-Dominguez, G.;1;2015
Gaviria-Gómez, N.;Castellanos-Dominguez, G.;1;2015
Arias-Vergara, T.;Arias-Londoño, J.D.;1;2015
Villa-Cañas, T.;Nöth, E.;1;2015
Grisales-Franco, F.M.;Vargas, F.;1;2015
Grisales-Franco, F.M.;Orozco, Á.Á.;1;2015
Grisales-Franco, F.M.;Alvarez, M.A.;1;2015
Grisales-Franco, F.M.;Castellanos-Dominguez, G.;1;2015
Vargas, F.;Orozco, Á.Á.;1;2015
Vargas, F.;Alvarez, M.A.;1;2015
Vargas, F.;Castellanos-Dominguez, G.;1;2015
Orozco, Á.Á.;Alvarez, M.A.;1;2015
Orozco, Á.Á.;Castellanos-Dominguez, G.;1;2015
Alvarez, M.A.;Castellanos-Dominguez, G.;1;2015
Vásquez-Correa, J.C.;Avendaño, L.D.;1;2015
Orozco-Arroyave, J.R.;Avendaño, L.D.;1;2015
Arias-Londoño, J.D.;Avendaño, L.D.;1;2015
Avendaño, L.D.;Nöth, E.;1;2015
Duque-Muñoz, L.;Pinzon-Morales, R.D.;1;2015
Pinzon-Morales, R.D.;Castellanos-Dominguez, G.;1;2015
Wankerl, S.;Hönig, F.;1;2015
Wankerl, S.;Batliner, A.;1;2015
Wankerl, S.;Orozco-Arroyave, J.R.;1;2015
Wankerl, S.;Nöth, E.;1;2015
Hönig, F.;Batliner, A.;1;2015
Batliner, A.;Orozco-Arroyave, J.R.;1;2015
Batliner, A.;Nöth, E.;1;2015
Hönig, F.;Rusz, J.;1;2015
Arias-Londoño, J.D.;Rusz, J.;1;2015
Rusz, J.;Nöth, E.;1;2015
Schuller, B.;Steidl, S.;1;2015
Schuller, B.;Batliner, A.;1;2015
Schuller, B.;Zhang, Y.;1;2015
Schuller, B.;Weninger, F.;1;2015
Steidl, S.;Batliner, A.;1;2015
Steidl, S.;Zhang, Y.;1;2015
Steidl, S.;Weninger, F.;1;2015
Batliner, A.;Zhang, Y.;1;2015
Batliner, A.;Weninger, F.;1;2015
Zhang, Y.;Weninger, F.;1;2015
